State,Year,Quarter,Level,Name,Registered Users
Andhra Pradesh,2020,1,District,anantapur,971850
Andhra Pradesh,2020,1,District,kurnool,936293
Andhra Pradesh,2020,1,District,west godavari,843835
Andhra Pradesh,2020,1,District,spsr nellore,775440
Andhra Pradesh,2020,1,District,prakasam,748655
Andhra Pradesh,2020,1,Pincode,517501,748655
Andhra Pradesh,2020,1,Pincode,517507,748655
Andhra Pradesh,2020,1,Pincode,530016,748655
Andhra Pradesh,2020,1,Pincode,515001,748655
Andhra Pradesh,2020,1,Pincode,518002,748655
Andhra Pradesh,2020,1,Pincode,516001,748655
Andhra Pradesh,2020,1,Pincode,516360,748655
Andhra Pradesh,2020,1,Pincode,530026,748655
Andhra Pradesh,2020,1,Pincode,524002,748655
Andhra Pradesh,2020,1,Pincode,520010,748655
Andhra Pradesh,2020,2,District,visakhapatnam,1904719
Andhra Pradesh,2020,2,District,east godavari,1459116
Andhra Pradesh,2020,2,District,krishna,1459041
Andhra Pradesh,2020,2,District,guntur,1426271
Andhra Pradesh,2020,2,District,chittoor,1385916
Andhra Pradesh,2020,2,District,anantapur,1076953
Andhra Pradesh,2020,2,District,kurnool,1035093
Andhra Pradesh,2020,2,District,west godavari,944829
Andhra Pradesh,2020,2,District,spsr nellore,854459
Andhra Pradesh,2020,2,District,prakasam,830709
Andhra Pradesh,2020,2,Pincode,517501,830709
Andhra Pradesh,2020,2,Pincode,517507,830709
Andhra Pradesh,2020,2,Pincode,530016,830709
Andhra Pradesh,2020,2,Pincode,515001,830709
Andhra Pradesh,2020,2,Pincode,518002,830709
Andhra Pradesh,2020,2,Pincode,516001,830709
Andhra Pradesh,2020,2,Pincode,516360,830709
Andhra Pradesh,2020,2,Pincode,524002,830709
Andhra Pradesh,2020,2,Pincode,530026,830709
Andhra Pradesh,2020,2,Pincode,520010,830709
Andhra Pradesh,2020,3,District,visakhapatnam,2058346
Andhra Pradesh,2020,3,District,east godavari,1601940
Andhra Pradesh,2020,3,District,krishna,1599289
Andhra Pradesh,2020,3,District,guntur,1567595
Andhra Pradesh,2020,3,District,chittoor,1506503
Andhra Pradesh,2020,3,District,anantapur,1186851
Andhra Pradesh,2020,3,District,kurnool,1132240
Andhra Pradesh,2020,3,District,west godavari,1053674
Andhra Pradesh,2020,3,District,spsr nellore,937176
Andhra Pradesh,2020,3,District,prakasam,915240
Andhra Pradesh,2020,3,Pincode,517501,915240
Andhra Pradesh,2020,3,Pincode,517507,915240
Andhra Pradesh,2020,3,Pincode,515001,915240
Andhra Pradesh,2020,3,Pincode,530016,915240
Andhra Pradesh,2020,3,Pincode,518002,915240
Andhra Pradesh,2020,3,Pincode,516001,915240
Andhra Pradesh,2020,3,Pincode,516360,915240
Andhra Pradesh,2020,3,Pincode,524002,915240
Andhra Pradesh,2020,3,Pincode,530026,915240
Andhra Pradesh,2020,3,Pincode,520010,915240
Andhra Pradesh,2020,4,District,visakhapatnam,2209658
Andhra Pradesh,2020,4,District,east godavari,1746280
Andhra Pradesh,2020,4,District,krishna,1744028
Andhra Pradesh,2020,4,District,guntur,1712940
Andhra Pradesh,2020,4,District,chittoor,1631331
Andhra Pradesh,2020,4,District,anantapur,1295872
Andhra Pradesh,2020,4,District,kurnool,1230466
Andhra Pradesh,2020,4,District,west godavari,1163179
Andhra Pradesh,2020,4,District,spsr nellore,1022944
Andhra Pradesh,2020,4,District,prakasam,999462
Andhra Pradesh,2020,4,Pincode,517501,999462
Andhra Pradesh,2020,4,Pincode,517507,999462
Andhra Pradesh,2020,4,Pincode,515001,999462
Andhra Pradesh,2020,4,Pincode,530016,999462
Andhra Pradesh,2020,4,Pincode,518002,999462
Andhra Pradesh,2020,4,Pincode,516001,999462
Andhra Pradesh,2020,4,Pincode,516360,999462
Andhra Pradesh,2020,4,Pincode,524002,999462
Andhra Pradesh,2020,4,Pincode,530026,999462
Andhra Pradesh,2020,4,Pincode,520010,999462
Andhra Pradesh,2021,1,District,visakhapatnam,2368081
Andhra Pradesh,2021,1,District,east godavari,1878769
Andhra Pradesh,2021,1,District,krishna,1876458
Andhra Pradesh,2021,1,District,guntur,1843237
Andhra Pradesh,2021,1,District,chittoor,1751420
Andhra Pradesh,2021,1,District,anantapur,1394849
Andhra Pradesh,2021,1,District,kurnool,1323411
Andhra Pradesh,2021,1,District,west godavari,1254117
Andhra Pradesh,2021,1,District,spsr nellore,1100541
Andhra Pradesh,2021,1,District,prakasam,1075936
Andhra Pradesh,2021,1,Pincode,517501,1075936
Andhra Pradesh,2021,1,Pincode,517507,1075936
Andhra Pradesh,2021,1,Pincode,515001,1075936
Andhra Pradesh,2021,1,Pincode,530016,1075936
Andhra Pradesh,2021,1,Pincode,518002,1075936
Andhra Pradesh,2021,1,Pincode,516001,1075936
Andhra Pradesh,2021,1,Pincode,516360,1075936
Andhra Pradesh,2021,1,Pincode,524002,1075936
Andhra Pradesh,2021,1,Pincode,530026,1075936
Andhra Pradesh,2021,1,Pincode,520010,1075936
Andhra Pradesh,2021,2,District,visakhapatnam,2526830
Andhra Pradesh,2021,2,District,east godavari,2006272
Andhra Pradesh,2021,2,District,krishna,2002662
Andhra Pradesh,2021,2,District,guntur,1968681
Andhra Pradesh,2021,2,District,chittoor,1870723
Andhra Pradesh,2021,2,District,anantapur,1492738
Andhra Pradesh,2021,2,District,kurnool,1415585
Andhra Pradesh,2021,2,District,west godavari,1339377
Andhra Pradesh,2021,2,District,spsr nellore,1176334
Andhra Pradesh,2021,2,District,prakasam,1151232
Andhra Pradesh,2021,2,Pincode,517501,1151232
Andhra Pradesh,2021,2,Pincode,517507,1151232
Andhra Pradesh,2021,2,Pincode,515001,1151232
Andhra Pradesh,2021,2,Pincode,530016,1151232
Andhra Pradesh,2021,2,Pincode,518002,1151232
Andhra Pradesh,2021,2,Pincode,516001,1151232
Andhra Pradesh,2021,2,Pincode,516360,1151232
Andhra Pradesh,2021,2,Pincode,524002,1151232
Andhra Pradesh,2021,2,Pincode,530026,1151232
Andhra Pradesh,2021,2,Pincode,520010,1151232
Andhra Pradesh,2021,3,District,visakhapatnam,2707931
Andhra Pradesh,2021,3,District,east godavari,2150622
Andhra Pradesh,2021,3,District,krishna,2145423
Andhra Pradesh,2021,3,District,guntur,2110878
Andhra Pradesh,2021,3,District,chittoor,2007011
Andhra Pradesh,2021,3,District,anantapur,1606735
Andhra Pradesh,2021,3,District,kurnool,1522196
Andhra Pradesh,2021,3,District,west godavari,1436576
Andhra Pradesh,2021,3,District,spsr nellore,1263550
Andhra Pradesh,2021,3,District,prakasam,1239147
Andhra Pradesh,2021,3,Pincode,517501,1239147
Andhra Pradesh,2021,3,Pincode,517507,1239147
Andhra Pradesh,2021,3,Pincode,515001,1239147
Andhra Pradesh,2021,3,Pincode,530016,1239147
Andhra Pradesh,2021,3,Pincode,518002,1239147
Andhra Pradesh,2021,3,Pincode,516001,1239147
Andhra Pradesh,2021,3,Pincode,516360,1239147
Andhra Pradesh,2021,3,Pincode,524002,1239147
Andhra Pradesh,2021,3,Pincode,530026,1239147
Andhra Pradesh,2021,3,Pincode,520010,1239147
Andhra Pradesh,2021,4,District,visakhapatnam,2888774
Andhra Pradesh,2021,4,District,east godavari,2294347
Andhra Pradesh,2021,4,District,krishna,2288148
Andhra Pradesh,2021,4,District,guntur,2252443
Andhra Pradesh,2021,4,District,chittoor,2141818
Andhra Pradesh,2021,4,District,anantapur,1719437
Andhra Pradesh,2021,4,District,kurnool,1628242
Andhra Pradesh,2021,4,District,west godavari,1532898
Andhra Pradesh,2021,4,District,spsr nellore,1349290
Andhra Pradesh,2021,4,District,prakasam,1325728
Andhra Pradesh,2021,4,Pincode,517501,1325728
Andhra Pradesh,2021,4,Pincode,517507,1325728
Andhra Pradesh,2021,4,Pincode,515001,1325728
Andhra Pradesh,2021,4,Pincode,530016,1325728
Andhra Pradesh,2021,4,Pincode,518002,1325728
Andhra Pradesh,2021,4,Pincode,516001,1325728
Andhra Pradesh,2021,4,Pincode,516360,1325728
Andhra Pradesh,2021,4,Pincode,524002,1325728
Andhra Pradesh,2021,4,Pincode,530026,1325728
Andhra Pradesh,2021,4,Pincode,520010,1325728
Andhra Pradesh,2022,1,District,visakhapatnam,3061324
Andhra Pradesh,2022,1,District,east godavari,2432305
Andhra Pradesh,2022,1,District,krishna,2423373
Andhra Pradesh,2022,1,District,guntur,2387051
Andhra Pradesh,2022,1,District,chittoor,2270705
Andhra Pradesh,2022,1,District,anantapur,1827094
Andhra Pradesh,2022,1,District,kurnool,1729513
Andhra Pradesh,2022,1,District,west godavari,1626039
Andhra Pradesh,2022,1,District,spsr nellore,1431664
Andhra Pradesh,2022,1,District,prakasam,1408929
Andhra Pradesh,2022,1,Pincode,517501,1408929
Andhra Pradesh,2022,1,Pincode,517507,1408929
Andhra Pradesh,2022,1,Pincode,515001,1408929
Andhra Pradesh,2022,1,Pincode,530016,1408929
Andhra Pradesh,2022,1,Pincode,518002,1408929
Andhra Pradesh,2022,1,Pincode,516001,1408929
Andhra Pradesh,2022,1,Pincode,516360,1408929
Andhra Pradesh,2022,1,Pincode,524002,1408929
Andhra Pradesh,2022,1,Pincode,530026,1408929
Andhra Pradesh,2022,1,Pincode,520010,1408929
Andhra Pradesh,2022,2,District,visakhapatnam,3226029
Andhra Pradesh,2022,2,District,east godavari,2564165
Andhra Pradesh,2022,2,District,krishna,2552107
Andhra Pradesh,2022,2,District,guntur,2514794
Andhra Pradesh,2022,2,District,chittoor,2392549
Andhra Pradesh,2022,2,District,anantapur,1928213
Andhra Pradesh,2022,2,District,kurnool,1825280
Andhra Pradesh,2022,2,District,west godavari,1714357
Andhra Pradesh,2022,2,District,spsr nellore,1509927
Andhra Pradesh,2022,2,District,prakasam,1487589
Andhra Pradesh,2022,2,Pincode,517501,1487589
Andhra Pradesh,2022,2,Pincode,517507,1487589
Andhra Pradesh,2022,2,Pincode,515001,1487589
Andhra Pradesh,2022,2,Pincode,530016,1487589
Andhra Pradesh,2022,2,Pincode,518002,1487589
Andhra Pradesh,2022,2,Pincode,516001,1487589
Andhra Pradesh,2022,2,Pincode,516360,1487589
Andhra Pradesh,2022,2,Pincode,524002,1487589
Andhra Pradesh,2022,2,Pincode,530026,1487589
Andhra Pradesh,2022,2,Pincode,520010,1487589
Andhra Pradesh,2022,3,District,visakhapatnam,3397514
Andhra Pradesh,2022,3,District,east godavari,2702234
Andhra Pradesh,2022,3,District,krishna,2685215
Andhra Pradesh,2022,3,District,guntur,2647100
Andhra Pradesh,2022,3,District,chittoor,2517657
Andhra Pradesh,2022,3,District,anantapur,2030824
Andhra Pradesh,2022,3,District,kurnool,1924127
Andhra Pradesh,2022,3,District,west godavari,1805967
Andhra Pradesh,2022,3,District,spsr nellore,1588875
Andhra Pradesh,2022,3,District,prakasam,1567520
Andhra Pradesh,2022,3,Pincode,517501,1567520
Andhra Pradesh,2022,3,Pincode,517507,1567520
Andhra Pradesh,2022,3,Pincode,515001,1567520
Andhra Pradesh,2022,3,Pincode,530016,1567520
Andhra Pradesh,2022,3,Pincode,518002,1567520
Andhra Pradesh,2022,3,Pincode,516001,1567520
Andhra Pradesh,2022,3,Pincode,516360,1567520
Andhra Pradesh,2022,3,Pincode,524002,1567520
Andhra Pradesh,2022,3,Pincode,530026,1567520
Andhra Pradesh,2022,3,Pincode,520010,1567520
Andhra Pradesh,2022,4,District,visakhapatnam,3566854
Andhra Pradesh,2022,4,District,east godavari,2835087
Andhra Pradesh,2022,4,District,krishna,2813645
Andhra Pradesh,2022,4,District,guntur,2774365
Andhra Pradesh,2022,4,District,chittoor,2636036
Andhra Pradesh,2022,4,District,anantapur,2128066
Andhra Pradesh,2022,4,District,kurnool,2018290
Andhra Pradesh,2022,4,District,west godavari,1893310
Andhra Pradesh,2022,4,District,spsr nellore,1663684
Andhra Pradesh,2022,4,District,prakasam,1642503
Andhra Pradesh,2022,4,Pincode,517501,1642503
Andhra Pradesh,2022,4,Pincode,517507,1642503
Andhra Pradesh,2022,4,Pincode,515001,1642503
Andhra Pradesh,2022,4,Pincode,530016,1642503
Andhra Pradesh,2022,4,Pincode,518002,1642503
Andhra Pradesh,2022,4,Pincode,516001,1642503
Andhra Pradesh,2022,4,Pincode,516360,1642503
Andhra Pradesh,2022,4,Pincode,524002,1642503
Andhra Pradesh,2022,4,Pincode,530026,1642503
Andhra Pradesh,2022,4,Pincode,520010,1642503
Andhra Pradesh,2023,1,District,visakhapatnam,3732544
Andhra Pradesh,2023,1,District,east godavari,2965296
Andhra Pradesh,2023,1,District,krishna,2941585
Andhra Pradesh,2023,1,District,guntur,2900895
Andhra Pradesh,2023,1,District,chittoor,2755784
Andhra Pradesh,2023,1,District,anantapur,2228505
Andhra Pradesh,2023,1,District,kurnool,2114023
Andhra Pradesh,2023,1,District,west godavari,1980446
Andhra Pradesh,2023,1,District,spsr nellore,1740294
Andhra Pradesh,2023,1,District,prakasam,1719910
Andhra Pradesh,2023,1,Pincode,517501,1719910
Andhra Pradesh,2023,1,Pincode,517507,1719910
Andhra Pradesh,2023,1,Pincode,515001,1719910
Andhra Pradesh,2023,1,Pincode,530016,1719910
Andhra Pradesh,2023,1,Pincode,518002,1719910
Andhra Pradesh,2023,1,Pincode,516001,1719910
Andhra Pradesh,2023,1,Pincode,516360,1719910
Andhra Pradesh,2023,1,Pincode,524002,1719910
Andhra Pradesh,2023,1,Pincode,530026,1719910
Andhra Pradesh,2023,1,Pincode,520010,1719910
Andhra Pradesh,2023,2,District,visakhapatnam,3877504
Andhra Pradesh,2023,2,District,east godavari,3082893
Andhra Pradesh,2023,2,District,krishna,3054956
Andhra Pradesh,2023,2,District,guntur,3014655
Andhra Pradesh,2023,2,District,chittoor,2865250
Andhra Pradesh,2023,2,District,anantapur,2323796
Andhra Pradesh,2023,2,District,kurnool,2202517
Andhra Pradesh,2023,2,District,west godavari,2059880
Andhra Pradesh,2023,2,District,spsr nellore,1811781
Andhra Pradesh,2023,2,District,prakasam,1792637
Andhra Pradesh,2023,2,Pincode,517501,1792637
Andhra Pradesh,2023,2,Pincode,517507,1792637
Andhra Pradesh,2023,2,Pincode,515001,1792637
Andhra Pradesh,2023,2,Pincode,530016,1792637
Andhra Pradesh,2023,2,Pincode,518002,1792637
Andhra Pradesh,2023,2,Pincode,516001,1792637
Andhra Pradesh,2023,2,Pincode,516360,1792637
Andhra Pradesh,2023,2,Pincode,524002,1792637
Andhra Pradesh,2023,2,Pincode,530026,1792637
Andhra Pradesh,2023,2,Pincode,520001,1792637
Andhra Pradesh,2023,3,District,visakhapatnam,4035323
Andhra Pradesh,2023,3,District,east godavari,3211557
Andhra Pradesh,2023,3,District,krishna,3177643
Andhra Pradesh,2023,3,District,guntur,3137289
Andhra Pradesh,2023,3,District,chittoor,2981337
Andhra Pradesh,2023,3,District,anantapur,2421293
Andhra Pradesh,2023,3,District,kurnool,2295754
Andhra Pradesh,2023,3,District,west godavari,2146530
Andhra Pradesh,2023,3,District,spsr nellore,1887005
Andhra Pradesh,2023,3,District,prakasam,1868997
Andhra Pradesh,2023,3,Pincode,517501,1868997
Andhra Pradesh,2023,3,Pincode,517507,1868997
Andhra Pradesh,2023,3,Pincode,515001,1868997
Andhra Pradesh,2023,3,Pincode,530016,1868997
Andhra Pradesh,2023,3,Pincode,518002,1868997
Andhra Pradesh,2023,3,Pincode,516001,1868997
Andhra Pradesh,2023,3,Pincode,516360,1868997
Andhra Pradesh,2023,3,Pincode,524002,1868997
Andhra Pradesh,2023,3,Pincode,530026,1868997
Andhra Pradesh,2023,3,Pincode,520001,1868997
Andhra Pradesh,2023,4,District,visakhapatnam,4180797
Andhra Pradesh,2023,4,District,east godavari,3329036
Andhra Pradesh,2023,4,District,krishna,3291814
Andhra Pradesh,2023,4,District,guntur,3251121
Andhra Pradesh,2023,4,District,chittoor,3089391
Andhra Pradesh,2023,4,District,anantapur,2512744
Andhra Pradesh,2023,4,District,kurnool,2383042
Andhra Pradesh,2023,4,District,west godavari,2227243
Andhra Pradesh,2023,4,District,spsr nellore,1956706
Andhra Pradesh,2023,4,District,prakasam,1939979
Andhra Pradesh,2023,4,Pincode,517501,1939979
Andhra Pradesh,2023,4,Pincode,517507,1939979
Andhra Pradesh,2023,4,Pincode,515001,1939979
Andhra Pradesh,2023,4,Pincode,530016,1939979
Andhra Pradesh,2023,4,Pincode,518002,1939979
Andhra Pradesh,2023,4,Pincode,516001,1939979
Andhra Pradesh,2023,4,Pincode,516360,1939979
Andhra Pradesh,2023,4,Pincode,524002,1939979
Andhra Pradesh,2023,4,Pincode,530026,1939979
Andhra Pradesh,2023,4,Pincode,520001,1939979
Andhra Pradesh,2024,1,District,visakhapatnam,4349723
Andhra Pradesh,2024,1,District,east godavari,3465605
Andhra Pradesh,2024,1,District,krishna,3423998
Andhra Pradesh,2024,1,District,guntur,3382454
Andhra Pradesh,2024,1,District,chittoor,3214678
Andhra Pradesh,2024,1,District,anantapur,2619335
Andhra Pradesh,2024,1,District,kurnool,2484451
Andhra Pradesh,2024,1,District,west godavari,2319971
Andhra Pradesh,2024,1,District,spsr nellore,2037823
Andhra Pradesh,2024,1,District,prakasam,2022873
Andhra Pradesh,2024,1,Pincode,517501,2022873
Andhra Pradesh,2024,1,Pincode,517507,2022873
Andhra Pradesh,2024,1,Pincode,515001,2022873
Andhra Pradesh,2024,1,Pincode,530016,2022873
Andhra Pradesh,2024,1,Pincode,518002,2022873
Andhra Pradesh,2024,1,Pincode,516001,2022873
Andhra Pradesh,2024,1,Pincode,516360,2022873
Andhra Pradesh,2024,1,Pincode,524002,2022873
Andhra Pradesh,2024,1,Pincode,530026,2022873
Andhra Pradesh,2024,1,Pincode,520001,2022873
Andhra Pradesh,2024,2,District,visakhapatnam,4515738
Andhra Pradesh,2024,2,District,east godavari,3597667
Andhra Pradesh,2024,2,District,krishna,3552494
Andhra Pradesh,2024,2,District,guntur,3508719
Andhra Pradesh,2024,2,District,chittoor,3335024
Andhra Pradesh,2024,2,District,anantapur,2720387
Andhra Pradesh,2024,2,District,kurnool,2580812
Andhra Pradesh,2024,2,District,west godavari,2409237
Andhra Pradesh,2024,2,District,spsr nellore,2114324
Andhra Pradesh,2024,2,District,prakasam,2099814
Andhra Pradesh,2024,2,Pincode,517501,2099814
Andhra Pradesh,2024,2,Pincode,517507,2099814
Andhra Pradesh,2024,2,Pincode,515001,2099814
Andhra Pradesh,2024,2,Pincode,530016,2099814
Andhra Pradesh,2024,2,Pincode,518002,2099814
Andhra Pradesh,2024,2,Pincode,516001,2099814
Andhra Pradesh,2024,2,Pincode,516360,2099814
Andhra Pradesh,2024,2,Pincode,524002,2099814
Andhra Pradesh,2024,2,Pincode,530026,2099814
Andhra Pradesh,2024,2,Pincode,520001,2099814
Andhra Pradesh,2024,3,District,visakhapatnam,2487971
Andhra Pradesh,2024,3,District,ntr,1953695
Andhra Pradesh,2024,3,District,tirupati,1870882
Andhra Pradesh,2024,3,District,guntur,1695537
Andhra Pradesh,2024,3,District,sri potti sriramulu nellore,1446214
Andhra Pradesh,2024,3,District,ananthapuramu,1320379
Andhra Pradesh,2024,3,District,kakinada,1293864
Andhra Pradesh,2024,3,District,ysr,1209820
Andhra Pradesh,2024,3,District,kurnool,1209238
Andhra Pradesh,2024,3,District,east godavari,1167720
Andhra Pradesh,2024,3,Pincode,517501,1167720
Andhra Pradesh,2024,3,Pincode,516001,1167720
Andhra Pradesh,2024,3,Pincode,518002,1167720
Andhra Pradesh,2024,3,Pincode,515001,1167720
Andhra Pradesh,2024,3,Pincode,520003,1167720
Andhra Pradesh,2024,3,Pincode,524002,1167720
Andhra Pradesh,2024,3,Pincode,516360,1167720
Andhra Pradesh,2024,3,Pincode,520007,1167720
Andhra Pradesh,2024,3,Pincode,530016,1167720
Andhra Pradesh,2024,3,Pincode,520010,1167720
Andhra Pradesh,2024,4,District,visakhapatnam,2566650
Andhra Pradesh,2024,4,District,ntr,2010922
Andhra Pradesh,2024,4,District,tirupati,1927263
Andhra Pradesh,2024,4,District,guntur,1749346
Andhra Pradesh,2024,4,District,sri potti sriramulu nellore,1485904
Andhra Pradesh,2024,4,District,ananthapuramu,1358486
Andhra Pradesh,2024,4,District,kakinada,1333623
Andhra Pradesh,2024,4,District,kurnool,1243710
Andhra Pradesh,2024,4,District,ysr,1242179
Andhra Pradesh,2024,4,District,east godavari,1202680
Andhra Pradesh,2024,4,Pincode,517501,1202680
Andhra Pradesh,2024,4,Pincode,516001,1202680
Andhra Pradesh,2024,4,Pincode,518002,1202680
Andhra Pradesh,2024,4,Pincode,515001,1202680
Andhra Pradesh,2024,4,Pincode,520003,1202680
Andhra Pradesh,2024,4,Pincode,524002,1202680
Andhra Pradesh,2024,4,Pincode,520007,1202680
Andhra Pradesh,2024,4,Pincode,530016,1202680
Andhra Pradesh,2024,4,Pincode,516360,1202680
Andhra Pradesh,2024,4,Pincode,520010,1202680
Arunachal Pradesh,2018,1,District,papum pare,7649
Arunachal Pradesh,2018,1,District,west kameng,2202
Arunachal Pradesh,2018,1,District,east siang,1803
Arunachal Pradesh,2018,1,District,tawang,1525
Arunachal Pradesh,2018,1,District,changlang,1208
Arunachal Pradesh,2018,1,District,lohit,1207
Arunachal Pradesh,2018,1,District,west siang,846
Arunachal Pradesh,2018,1,District,namsai,737
Arunachal Pradesh,2018,1,District,lower dibang valley,601
Arunachal Pradesh,2018,1,District,upper subansiri,572
Arunachal Pradesh,2018,1,Pincode,791110,572
Arunachal Pradesh,2018,1,Pincode,791111,572
Arunachal Pradesh,2018,1,Pincode,791113,572
Arunachal Pradesh,2018,1,Pincode,791102,572
Arunachal Pradesh,2018,1,Pincode,790104,572
Arunachal Pradesh,2018,1,Pincode,791001,572
Arunachal Pradesh,2018,1,Pincode,791109,572
Arunachal Pradesh,2018,1,Pincode,792103,572
Arunachal Pradesh,2018,1,Pincode,792001,572
Arunachal Pradesh,2018,1,Pincode,790116,572
Arunachal Pradesh,2018,2,District,papum pare,11418
Arunachal Pradesh,2018,2,District,west kameng,3442
Arunachal Pradesh,2018,2,District,east siang,2646
Arunachal Pradesh,2018,2,District,tawang,2266
Arunachal Pradesh,2018,2,District,changlang,2014
Arunachal Pradesh,2018,2,District,lohit,1898
Arunachal Pradesh,2018,2,District,namsai,1276
Arunachal Pradesh,2018,2,District,west siang,1224
Arunachal Pradesh,2018,2,District,lower dibang valley,893
Arunachal Pradesh,2018,2,District,upper subansiri,883
Arunachal Pradesh,2018,2,Pincode,791110,883
Arunachal Pradesh,2018,2,Pincode,791111,883
